Date,Open,High,Low,Close,Volume,Symbol
,BVH.VN,BVH.VN,BVH.VN,BVH.VN,BVH.VN,
2025-03-07,57700.0,58100.0,56700.0,56700.0,692500,BVH
2025-03-10,56800.0,57400.0,55900.0,56200.0,692500,BVH
2025-03-11,55900.0,56500.0,54500.0,54900.0,1174700,BVH
2025-03-12,55200.0,55400.0,54600.0,55000.0,438400,BVH
2025-03-13,55000.0,55600.0,54000.0,54100.0,695300,BVH
2025-03-14,54100.0,54400.0,53300.0,53600.0,661300,BVH
2025-03-17,53700.0,54400.0,51600.0,53000.0,669500,BVH
2025-03-18,52900.0,53500.0,52900.0,53300.0,256500,BVH
2025-03-19,53200.0,53900.0,52800.0,53400.0,502100,BVH
2025-03-20,53000.0,53700.0,52800.0,53000.0,475500,BVH
2025-03-21,53300.0,53400.0,52500.0,52500.0,393800,BVH
2025-03-24,52500.0,52800.0,51600.0,52200.0,523600,BVH
2025-03-25,52200.0,52900.0,52200.0,52400.0,237900,BVH
2025-03-26,52400.0,52700.0,51700.0,52200.0,259900,BVH
2025-03-27,52200.0,53800.0,52000.0,53200.0,596900,BVH
2025-03-28,53200.0,54200.0,52900.0,53500.0,464100,BVH
2025-03-31,53800.0,54500.0,53200.0,53300.0,602700,BVH
2025-04-01,53400.0,53400.0,52400.0,52700.0,391000,BVH
2025-04-02,53000.0,53400.0,52000.0,52100.0,563400,BVH
2025-04-03,48900.0,50900.0,48500.0,48500.0,800900,BVH
2025-04-04,45150.0,48500.0,45150.0,45150.0,2125400,BVH
2025-04-08,43600.0,45000.0,42000.0,42000.0,784300,BVH
2025-04-09,39100.0,42000.0,39100.0,39100.0,1657300,BVH
2025-04-10,41800.0,41800.0,41800.0,41800.0,56800,BVH
2025-04-11,44200.0,44200.0,42700.0,44000.0,1115800,BVH
2025-04-14,44650.0,45000.0,44200.0,44600.0,520300,BVH
2025-04-15,44100.0,44600.0,42950.0,44000.0,1029700,BVH
2025-04-16,43550.0,45600.0,43550.0,44050.0,680400,BVH
2025-04-17,44050.0,45450.0,44000.0,45350.0,558500,BVH
2025-04-18,45650.0,45900.0,45000.0,45000.0,536100,BVH
2025-04-21,45450.0,45450.0,43600.0,44000.0,402800,BVH
2025-04-22,43550.0,43900.0,41000.0,43400.0,1690900,BVH
2025-04-23,45000.0,45000.0,44000.0,44000.0,501600,BVH
2025-04-24,44100.0,46600.0,44100.0,46450.0,1257700,BVH
2025-04-25,46750.0,47300.0,46100.0,46100.0,629400,BVH
2025-04-28,46700.0,46700.0,45700.0,46000.0,1956200,BVH
2025-04-29,46200.0,46650.0,45500.0,45950.0,296500,BVH
2025-05-05,46600.0,46900.0,45550.0,46100.0,300973,BVH
2025-05-06,46150.0,48200.0,46000.0,47500.0,1032878,BVH
2025-05-07,47100.0,49300.0,47100.0,49000.0,1321327,BVH
2025-05-08,49150.0,49150.0,48000.0,48900.0,598854,BVH
2025-05-09,48750.0,49850.0,48150.0,48200.0,583195,BVH
2025-05-12,48200.0,48850.0,47850.0,48800.0,496308,BVH
2025-05-13,49800.0,49800.0,48800.0,49100.0,479922,BVH
2025-05-14,49450.0,49450.0,48500.0,49200.0,393408,BVH
2025-05-15,49200.0,50300.0,48800.0,49600.0,770646,BVH
2025-05-16,49650.0,49800.0,48250.0,48250.0,291808,BVH
2025-05-19,48250.0,48750.0,48150.0,48250.0,338580,BVH
2025-05-20,48200.0,49800.0,47900.0,49700.0,859521,BVH
2025-05-21,50200.0,50900.0,49800.0,50300.0,570388,BVH
2025-05-22,49150.0,50600.0,49150.0,49500.0,413981,BVH
2025-05-23,49650.0,50200.0,49250.0,49650.0,250485,BVH
2025-05-26,49700.0,51400.0,49300.0,51400.0,1266668,BVH
2025-05-27,51700.0,52700.0,51200.0,52500.0,937074,BVH
2025-05-28,52000.0,52500.0,51100.0,52400.0,429775,BVH
2025-05-29,52200.0,52300.0,51400.0,51600.0,307929,BVH
2025-05-30,51400.0,51500.0,50500.0,50600.0,460813,BVH
2025-06-02,51400.0,51400.0,49800.0,50500.0,444831,BVH
2025-06-03,50600.0,51800.0,50600.0,51400.0,516708,BVH
2025-06-04,51700.0,51700.0,50700.0,51300.0,269787,BVH
2025-06-05,51300.0,51300.0,49950.0,50400.0,880037,BVH
2025-06-06,50000.0,50500.0,49500.0,49500.0,445348,BVH
2025-06-09,49400.0,50000.0,48600.0,48600.0,561064,BVH
2025-06-10,49000.0,49800.0,48600.0,48900.0,297359,BVH
2025-06-11,49000.0,49450.0,48800.0,49400.0,315662,BVH
2025-06-12,49900.0,49900.0,49300.0,49800.0,245479,BVH
2025-06-13,49450.0,49600.0,49100.0,49300.0,287029,BVH
2025-06-16,49300.0,51700.0,49300.0,51600.0,785699,BVH
2025-06-17,51900.0,52500.0,51100.0,51700.0,637446,BVH
2025-06-18,51700.0,52100.0,51500.0,51900.0,246212,BVH
2025-06-19,52100.0,52200.0,51300.0,51300.0,232376,BVH
2025-06-20,51500.0,52100.0,50600.0,50600.0,522177,BVH
2025-06-23,50600.0,51800.0,50000.0,51200.0,287286,BVH
2025-06-24,51500.0,54100.0,51500.0,54100.0,989176,BVH
2025-06-25,54100.0,54100.0,52700.0,52700.0,290628,BVH
2025-06-26,53400.0,53400.0,52400.0,52500.0,182056,BVH
2025-06-27,52300.0,53300.0,52100.0,52200.0,381584,BVH
2025-06-30,52400.0,53700.0,52000.0,53100.0,360924,BVH
2025-07-01,52700.0,54300.0,51700.0,53600.0,656055,BVH
2025-07-02,53300.0,54400.0,53300.0,53500.0,515641,BVH
2025-07-03,53000.0,53700.0,52500.0,53000.0,606852,BVH
2025-07-04,52800.0,55000.0,52400.0,54900.0,530827,BVH
2025-07-07,54200.0,54900.0,53800.0,54500.0,303935,BVH
2025-07-08,54500.0,54500.0,53800.0,53900.0,246065,BVH
2025-07-09,54300.0,55000.0,53800.0,53900.0,811824,BVH
2025-07-10,53900.0,54300.0,53100.0,54000.0,455920,BVH
2025-07-11,54000.0,54800.0,53700.0,53700.0,526699,BVH
2025-07-14,53700.0,54400.0,53500.0,53900.0,365300,BVH
2025-07-15,54300.0,54800.0,53500.0,53800.0,650847,BVH
2025-07-16,53800.0,54400.0,53300.0,54400.0,291898,BVH
2025-07-17,54400.0,54500.0,53400.0,53500.0,543267,BVH
2025-07-18,53300.0,53400.0,52400.0,52500.0,594022,BVH
2025-07-21,52500.0,52800.0,51700.0,51900.0,422702,BVH
2025-07-22,51700.0,52500.0,51600.0,52500.0,349628,BVH
2025-07-23,52700.0,53200.0,52300.0,52400.0,367537,BVH
2025-07-24,52700.0,52900.0,52000.0,52200.0,299087,BVH
2025-07-25,52300.0,52700.0,51900.0,52000.0,698527,BVH
2025-07-28,52000.0,53100.0,51900.0,52200.0,751005,BVH
2025-07-29,52300.0,52600.0,49600.0,49600.0,950888,BVH
2025-07-30,49200.0,50100.0,49200.0,49550.0,554493,BVH
2025-07-31,50200.0,50300.0,49050.0,49250.0,1133750,BVH
2025-08-01,49500.0,50000.0,49250.0,50000.0,845628,BVH
2025-08-04,50000.0,50700.0,49950.0,50000.0,666609,BVH
2025-08-05,50200.0,51000.0,49800.0,49800.0,1114607,BVH
2025-08-06,50000.0,51200.0,49800.0,51200.0,653346,BVH
2025-08-07,51500.0,52000.0,51100.0,52000.0,819293,BVH
2025-08-08,52000.0,52500.0,51500.0,52000.0,711129,BVH
2025-08-11,52100.0,54300.0,52100.0,53600.0,1561728,BVH
2025-08-12,54000.0,54000.0,52500.0,53400.0,908941,BVH
2025-08-13,53900.0,57100.0,53900.0,57100.0,2713509,BVH
2025-08-14,60800.0,61000.0,59500.0,60900.0,2546295,BVH
2025-08-15,64200.0,64300.0,59700.0,61800.0,2219756,BVH
2025-08-18,62500.0,65500.0,59800.0,62800.0,1704246,BVH
2025-08-19,62900.0,62900.0,61000.0,61200.0,1128479,BVH
2025-08-20,61500.0,61700.0,58200.0,59400.0,1245965,BVH
2025-08-21,58800.0,61400.0,58300.0,60000.0,1373053,BVH
2025-08-22,58500.0,59800.0,56400.0,57100.0,1208318,BVH
2025-08-25,57400.0,59500.0,57300.0,58500.0,683201,BVH
2025-08-26,58500.0,60900.0,57200.0,60500.0,720748,BVH
2025-08-27,60000.0,60700.0,59100.0,59700.0,594996,BVH
