Date,Open,High,Low,Close,Volume,Symbol
,FPT.VN,FPT.VN,FPT.VN,FPT.VN,FPT.VN,
2025-10-03,92200.0,94000.0,92100.0,93400.0,7702876,FPT
2025-10-06,94300.0,95900.0,93500.0,95500.0,11215240,FPT
2025-10-07,96000.0,96300.0,95200.0,95500.0,7361461,FPT
2025-10-08,95500.0,96900.0,94500.0,94500.0,6317890,FPT
2025-10-09,95000.0,95000.0,93500.0,94200.0,7145051,FPT
2025-10-10,94200.0,96500.0,93800.0,96100.0,8616495,FPT
2025-10-13,94900.0,94900.0,93700.0,94000.0,11192940,FPT
2025-10-14,94100.0,94500.0,92400.0,92400.0,12967740,FPT
2025-10-15,92600.0,93100.0,89500.0,89600.0,18824890,FPT
2025-10-16,89800.0,91500.0,89600.0,89800.0,8048952,FPT
2025-10-17,90100.0,91500.0,88100.0,88100.0,8778276,FPT
2025-10-20,88300.0,91800.0,87000.0,87000.0,14708210,FPT
2025-10-21,89000.0,93000.0,88500.0,93000.0,21702030,FPT
2025-10-22,95200.0,99000.0,95000.0,97000.0,19354130,FPT
2025-10-23,97200.0,97300.0,94000.0,95000.0,8997801,FPT
2025-10-24,95000.0,97700.0,94700.0,97700.0,15297910,FPT
2025-10-27,99000.0,99700.0,96300.0,98000.0,12946370,FPT
2025-10-28,98600.0,102200.0,98600.0,102200.0,27336360,FPT
2025-10-29,102400.0,103200.0,101100.0,101700.0,9364715,FPT
2025-10-30,102100.0,103500.0,101600.0,102700.0,9778545,FPT
2025-10-31,102600.0,103900.0,101000.0,103900.0,17229770,FPT
2025-11-03,103800.0,106300.0,103500.0,105000.0,21030570,FPT
2025-11-04,104100.0,104700.0,101700.0,103300.0,17700060,FPT
2025-11-05,101800.0,102000.0,99600.0,100900.0,13302040,FPT
2025-11-06,100900.0,102000.0,99400.0,100200.0,6801962,FPT
2025-11-07,99500.0,101800.0,99500.0,101000.0,6042902,FPT
2025-11-10,101200.0,101200.0,96200.0,96200.0,11901820,FPT
2025-11-11,96800.0,97900.0,96100.0,96100.0,7317490,FPT
2025-11-12,96500.0,100600.0,96500.0,100600.0,6679911,FPT
2025-11-13,100600.0,100700.0,98700.0,98900.0,10241080,FPT
2025-11-14,98900.0,100900.0,98200.0,100000.0,6248754,FPT
2025-11-17,100600.0,101800.0,100600.0,101000.0,8328005,FPT
2025-11-18,101000.0,101100.0,98800.0,100000.0,6682460,FPT
2025-11-19,99500.0,99500.0,98000.0,98000.0,7644901,FPT
2025-11-20,98600.0,99700.0,98100.0,99000.0,5365921,FPT
2025-11-21,98000.0,101200.0,97800.0,100800.0,7956420,FPT
2025-11-24,100700.0,101100.0,99600.0,100200.0,6299052,FPT
2025-11-25,99700.0,100300.0,99000.0,99700.0,6454647,FPT
2025-11-26,99800.0,100200.0,98900.0,99000.0,7628377,FPT
2025-11-27,99200.0,99800.0,98100.0,99500.0,6361150,FPT
2025-11-28,99100.0,99400.0,97100.0,97100.0,8133773,FPT
2025-12-01,96900.0,97700.0,96100.0,96600.0,5008056,FPT
2025-12-02,96800.0,97300.0,95400.0,96600.0,5590644,FPT
2025-12-03,97000.0,97000.0,96000.0,96600.0,6571714,FPT
2025-12-04,96600.0,98500.0,96600.0,97500.0,8291987,FPT
2025-12-05,97500.0,97500.0,96100.0,96200.0,6110389,FPT
2025-12-08,96600.0,97300.0,95500.0,95500.0,5628106,FPT
2025-12-09,95500.0,97000.0,94400.0,96900.0,11094280,FPT
2025-12-10,97100.0,97100.0,95600.0,95600.0,4012603,FPT
2025-12-11,95900.0,96600.0,95600.0,96000.0,5846098,FPT
2025-12-12,96000.0,96000.0,93500.0,93700.0,5646570,FPT
2025-12-15,93900.0,94400.0,93500.0,93800.0,3544964,FPT
2025-12-16,93900.0,95400.0,92000.0,94900.0,6319127,FPT
2025-12-17,94400.0,96300.0,94400.0,95900.0,5626508,FPT
2025-12-18,95500.0,95600.0,93900.0,94400.0,4132572,FPT
2025-12-19,94000.0,95000.0,93600.0,93900.0,5306691,FPT
2025-12-22,94100.0,94300.0,93500.0,93700.0,6953556,FPT
2025-12-23,94000.0,95900.0,93600.0,94000.0,7662562,FPT
2025-12-24,94100.0,94200.0,93100.0,93600.0,3972048,FPT
2025-12-25,93600.0,94800.0,93000.0,93000.0,4897186,FPT
2025-12-26,92700.0,93000.0,91000.0,92500.0,7754428,FPT
2025-12-29,92500.0,94900.0,92500.0,94300.0,6376449,FPT
2025-12-30,94500.0,96600.0,94300.0,96500.0,7567196,FPT
2025-12-31,96800.0,97000.0,95200.0,95800.0,3098712,FPT
2026-01-05,95700.0,95700.0,93200.0,95000.0,7152389,FPT
2026-01-06,94700.0,94800.0,93600.0,94000.0,5592470,FPT
2026-01-07,94100.0,97600.0,94000.0,97500.0,11985400,FPT
2026-01-08,98100.0,98100.0,96500.0,96500.0,6006232,FPT
2026-01-09,96100.0,99900.0,96000.0,97400.0,10324520,FPT
2026-01-12,98000.0,99500.0,98000.0,99500.0,9107222,FPT
2026-01-13,99700.0,101700.0,97900.0,98900.0,9446492,FPT
2026-01-14,99000.0,101100.0,97800.0,99800.0,14358510,FPT
2026-01-15,99800.0,101700.0,98400.0,98500.0,9675790,FPT
2026-01-16,99500.0,105300.0,99500.0,105300.0,24007990,FPT
2026-01-19,108700.0,108700.0,105500.0,105800.0,15113060,FPT
2026-01-20,106100.0,107000.0,104000.0,104100.0,13632800,FPT
2026-01-21,103200.0,106500.0,101100.0,105000.0,16492530,FPT
2026-01-22,105500.0,105800.0,103500.0,103500.0,8120103,FPT
2026-01-23,103600.0,104600.0,101000.0,101000.0,9641869,FPT
2026-01-26,100200.0,101600.0,98000.0,98500.0,12330390,FPT
2026-01-27,99600.0,102500.0,99100.0,102100.0,11388930,FPT
2026-01-28,102400.0,105800.0,102300.0,104500.0,14111840,FPT
2026-01-29,105000.0,107200.0,103700.0,106100.0,14490920,FPT
2026-01-30,106400.0,106400.0,103900.0,104500.0,12153250,FPT
2026-02-02,103300.0,104300.0,101600.0,104300.0,11092230,FPT
2026-02-03,104900.0,105400.0,102900.0,103900.0,9561140,FPT
2026-02-04,103100.0,103500.0,101500.0,101900.0,15667370,FPT
2026-02-05,101200.0,101900.0,99000.0,99000.0,18118560,FPT
2026-02-06,98000.0,100000.0,96700.0,97600.0,10796110,FPT
2026-02-09,98800.0,99400.0,97900.0,99000.0,6524446,FPT
2026-02-10,99900.0,99900.0,97300.0,97800.0,7300120,FPT
2026-02-11,98200.0,99500.0,97400.0,98600.0,6467584,FPT
2026-02-12,99000.0,99200.0,98400.0,98800.0,5378638,FPT
2026-02-13,98100.0,98500.0,96300.0,96300.0,18824790,FPT
2026-02-23,96800.0,96800.0,93100.0,94500.0,22701430,FPT
2026-02-24,94000.0,94000.0,92500.0,92500.0,29778830,FPT
2026-02-25,92200.0,92500.0,89000.0,89100.0,48222350,FPT
2026-02-26,90000.0,92200.0,89900.0,90500.0,18204650,FPT
2026-02-27,91000.0,93500.0,90300.0,92900.0,19558230,FPT
2026-03-02,90100.0,91500.0,89300.0,89600.0,18491010,FPT
2026-03-03,90100.0,90900.0,87000.0,87000.0,18180630,FPT
2026-03-04,86900.0,87000.0,84200.0,85100.0,26537070,FPT
2026-03-05,86500.0,86800.0,84400.0,84400.0,17324920,FPT
2026-03-06,84400.0,84600.0,81500.0,81600.0,26032420,FPT
2026-03-09,76000.0,76700.0,75900.0,75900.0,18650970,FPT
2026-03-10,76400.0,79600.0,76400.0,79500.0,22966040,FPT
2026-03-11,80000.0,81000.0,78300.0,80200.0,16440690,FPT
